#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
SAL_VB2093AA_AS.result.fasta	SAL_VB2093AA_AS_NODE_49_length_4210_cov_6.367867	3379	4021	-	IncFIB(S)_1	1-643/643	===============	0/0	100.00	98.91	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_VB2093AA_AS.result.fasta	SAL_VB2093AA_AS_NODE_50_length_3736_cov_130.444999	1214	1344	+	ColRNAI_1	1-130/130	========/======	1/1	100.00	87.79	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
SAL_VB2128AA_AS.result.fasta	SAL_VB2128AA_AS_NODE_16_length_91747_cov_12.654255	1782	2043	-	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_VB2128AA_AS.result.fasta	SAL_VB2128AA_AS_NODE_16_length_91747_cov_12.654255	79897	80539	+	IncFIB(S)_1	1-643/643	===============	0/0	100.00	100.00	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_VB2134AA_AS.result.fasta	SAL_VB2134AA_AS_NODE_18_length_88868_cov_12.382946	76841	77483	+	IncFIB(S)_1	1-643/643	===============	0/0	100.00	100.00	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_VB2134AA_AS.result.fasta	SAL_VB2134AA_AS_NODE_40_length_2301_cov_10.500920	885	1146	+	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_WC7169AA_AS.result.fasta	SAL_WC7169AA_AS_NODE_13_length_44386_cov_32.576719	28275	28416	-	IncI1_1_Alpha	1-142/142	===============	0/0	100.00	100.00	plasmidfinder	AP005147	IncI1_1_Alpha_AP005147	
SAL_WC7178AA_AS.result.fasta	SAL_WC7178AA_AS_NODE_13_length_91759_cov_24.738654	11209	11851	-	IncFIB(S)_1	1-643/643	===============	0/0	100.00	100.00	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_WC7178AA_AS.result.fasta	SAL_WC7178AA_AS_NODE_13_length_91759_cov_24.738654	89717	89978	+	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_WC7243AA_AS.result.fasta	SAL_WC7243AA_AS_NODE_11_length_84634_cov_13.733359	1927	2188	-	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_WC7243AA_AS.result.fasta	SAL_WC7243AA_AS_NODE_11_length_84634_cov_13.733359	74277	74919	+	IncFIB(S)_1	1-643/643	===============	0/0	100.00	98.91	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_WC7243AA_AS.result.fasta	SAL_WC7243AA_AS_NODE_20_length_3737_cov_129.280055	2042	2172	-	ColRNAI_1	1-130/130	========/======	1/1	100.00	87.79	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
SAL_WC7248AA_AS.result.fasta	SAL_WC7248AA_AS_NODE_14_length_91759_cov_25.913991	1782	2043	-	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_WC7248AA_AS.result.fasta	SAL_WC7248AA_AS_NODE_14_length_91759_cov_25.913991	79909	80551	+	IncFIB(S)_1	1-643/643	===============	0/0	100.00	100.00	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_XB7189AA_AS.result.fasta	SAL_XB7189AA_AS_NODE_17_length_94259_cov_41.449879	7077	7719	+	IncFIB(S)_1	1-643/643	===============	0/0	100.00	100.00	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_XB7189AA_AS.result.fasta	SAL_XB7189AA_AS_NODE_17_length_94259_cov_41.449879	22803	23064	-	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_XC1270AA_AS.result.fasta	SAL_XC1270AA_AS_NODE_12_length_84634_cov_12.017691	9716	10358	-	IncFIB(S)_1	1-643/643	===============	0/0	100.00	98.91	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_XC1270AA_AS.result.fasta	SAL_XC1270AA_AS_NODE_12_length_84634_cov_12.017691	82447	82708	+	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_XC1270AA_AS.result.fasta	SAL_XC1270AA_AS_NODE_20_length_3809_cov_115.486149	1919	2049	-	ColRNAI_1	1-130/130	========/======	1/1	100.00	87.79	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
SAL_XC1297AA_AS.result.fasta	SAL_XC1297AA_AS_NODE_29_length_24582_cov_15.952934	14787	15344	-	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_XC1307AA_AS.result.fasta	SAL_XC1307AA_AS_NODE_15_length_91753_cov_25.676469	11209	11851	-	IncFIB(S)_1	1-643/643	===============	0/0	100.00	100.00	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_XC1307AA_AS.result.fasta	SAL_XC1307AA_AS_NODE_15_length_91753_cov_25.676469	89711	89972	+	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_XC1345AA_AS.result.fasta	SAL_XC1345AA_AS_NODE_16_length_30703_cov_21.584314	26648	26990	+	IncX3_1	37-374/374	.=======/======	4/5	90.37	80.17	plasmidfinder	JN247852	IncX3_1__JN247852	
SAL_XC1345AA_AS.result.fasta	SAL_XC1345AA_AS_NODE_16_length_30703_cov_21.584314	27637	28010	+	IncX1_1	1-374/374	===============	0/0	100.00	98.66	plasmidfinder	EU370913	IncX1_1__EU370913	
SAL_XC1345AA_AS.result.fasta	SAL_XC1345AA_AS_NODE_17_length_26973_cov_25.439097	24786	25047	+	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_XC1345AA_AS.result.fasta	SAL_XC1345AA_AS_NODE_24_length_3736_cov_143.876420	218	348	+	ColRNAI_1	1-130/130	========/======	1/1	100.00	87.79	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
SAL_XC1532AA_AS.result.fasta	SAL_XC1532AA_AS_NODE_21_length_5696_cov_43.326809	922	1052	+	ColRNAI_1	1-130/130	========/======	1/1	100.00	87.79	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
SAL_XC1553AA_AS.result.fasta	SAL_XC1553AA_AS_NODE_28_length_5865_cov_47.830080	4923	5053	-	ColRNAI_1	1-130/130	========/======	1/1	100.00	87.79	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
SAL_XC1554AA_AS.result.fasta	SAL_XC1554AA_AS_NODE_30_length_24561_cov_15.015184	9239	9796	+	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_XC1580AA_AS.result.fasta	SAL_XC1580AA_AS_NODE_25_length_4926_cov_41.414878	3755	4037	-	Col440II_1	2-281/282	========/======	1/3	99.29	81.27	plasmidfinder	CP023921.1	Col440II_1__CP023921.1	
SAL_XC1580AA_AS.result.fasta	SAL_XC1580AA_AS_NODE_26_length_4499_cov_55.878545	890	1172	+	Col440II_1	2-281/282	========/======	1/3	99.29	82.69	plasmidfinder	CP023921.1	Col440II_1__CP023921.1	
SAL_XC1580AA_AS.result.fasta	SAL_XC1580AA_AS_NODE_26_length_4499_cov_55.878545	1795	1908	+	Col440I_1	1-114/114	===============	0/0	100.00	94.74	plasmidfinder	CP023920.1	Col440I_1__CP023920.1	
SAL_XC1580AA_AS.result.fasta	SAL_XC1580AA_AS_NODE_28_length_4043_cov_36.083504	716	872	+	Col3M_1	1-157/157	===============	0/0	100.00	98.09	plasmidfinder	JX514065	Col3M_1__JX514065	
SAL_XC1632AA_AS.result.fasta	SAL_XC1632AA_AS_NODE_10_length_156143_cov_13.185718	140821	141378	+	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_XC1667AA_AS.result.fasta	SAL_XC1667AA_AS_NODE_34_length_24896_cov_11.518996	15101	15658	-	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_XC1688AA_AS.result.fasta	SAL_XC1688AA_AS_NODE_31_length_24582_cov_13.660765	9239	9796	+	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_XC1718AA_AS.result.fasta	SAL_XC1718AA_AS_NODE_9_length_156164_cov_13.011702	140821	141378	+	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_XC1721AA_AS.result.fasta	SAL_XC1721AA_AS_NODE_29_length_24582_cov_10.644653	9239	9796	+	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_XC1726AA_AS.result.fasta	SAL_XC1726AA_AS_NODE_29_length_4043_cov_18.421348	913	1069	+	Col3M_1	1-157/157	===============	0/0	100.00	98.09	plasmidfinder	JX514065	Col3M_1__JX514065	
SAL_XC1790AA_AS.result.fasta	SAL_XC1790AA_AS_NODE_30_length_24561_cov_15.036793	14766	15323	-	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_XC1792AA_AS.result.fasta	SAL_XC1792AA_AS_NODE_32_length_24562_cov_15.279108	9240	9797	+	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_XC1802AA_AS.result.fasta	SAL_XC1802AA_AS_NODE_28_length_24561_cov_14.765941	14766	15323	-	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_XC1818AA_AS.result.fasta	SAL_XC1818AA_AS_NODE_31_length_24582_cov_12.916745	14787	15344	-	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_XC1822AA_AS.result.fasta	SAL_XC1822AA_AS_NODE_28_length_24554_cov_12.642363	9239	9796	+	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_XC1838AA_AS.result.fasta	SAL_XC1838AA_AS_NODE_30_length_24582_cov_13.465590	9239	9796	+	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_XC1839AA_AS.result.fasta	SAL_XC1839AA_AS_NODE_8_length_156155_cov_12.841099	140833	141390	+	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_XC1840AA_AS.result.fasta	SAL_XC1840AA_AS_NODE_31_length_24561_cov_15.418474	14766	15323	-	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_XC1842AA_AS.result.fasta	SAL_XC1842AA_AS_NODE_29_length_24582_cov_12.943692	9239	9796	+	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_XC1846AA_AS.result.fasta	SAL_XC1846AA_AS_NODE_28_length_24582_cov_12.874750	9239	9796	+	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_XC2731AA_AS.result.fasta	SAL_XC2731AA_AS_NODE_30_length_24582_cov_15.990881	9239	9796	+	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_XC2780AA_AS.result.fasta	SAL_XC2780AA_AS_NODE_15_length_29666_cov_22.421172	9716	10358	-	IncFIB(S)_1	1-643/643	===============	0/0	100.00	98.91	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_XC2780AA_AS.result.fasta	SAL_XC2780AA_AS_NODE_18_length_15344_cov_20.480910	13157	13418	+	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_XC2780AA_AS.result.fasta	SAL_XC2780AA_AS_NODE_19_length_13197_cov_13.540015	3181	3554	-	IncX1_1	1-374/374	===============	0/0	100.00	98.66	plasmidfinder	EU370913	IncX1_1__EU370913	
SAL_XC2780AA_AS.result.fasta	SAL_XC2780AA_AS_NODE_19_length_13197_cov_13.540015	4201	4543	-	IncX3_1	37-374/374	.=======/======	4/5	90.37	80.17	plasmidfinder	JN247852	IncX3_1__JN247852	
SAL_XC2780AA_AS.result.fasta	SAL_XC2780AA_AS_NODE_24_length_3736_cov_141.167636	2320	2450	-	ColRNAI_1	1-130/130	========/======	1/1	100.00	87.79	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
SAL_XC4019AA_AS.result.fasta	SAL_XC4019AA_AS_NODE_16_length_29666_cov_20.746505	9716	10358	-	IncFIB(S)_1	1-643/643	===============	0/0	100.00	98.91	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_XC4019AA_AS.result.fasta	SAL_XC4019AA_AS_NODE_19_length_15344_cov_18.451403	13157	13418	+	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_XC4019AA_AS.result.fasta	SAL_XC4019AA_AS_NODE_20_length_13197_cov_13.687529	8655	8997	+	IncX3_1	37-374/374	.=======/======	4/5	90.37	80.17	plasmidfinder	JN247852	IncX3_1__JN247852	
SAL_XC4019AA_AS.result.fasta	SAL_XC4019AA_AS_NODE_20_length_13197_cov_13.687529	9644	10017	+	IncX1_1	1-374/374	===============	0/0	100.00	98.66	plasmidfinder	EU370913	IncX1_1__EU370913	
SAL_XC4019AA_AS.result.fasta	SAL_XC4019AA_AS_NODE_25_length_3736_cov_137.425048	2391	2521	-	ColRNAI_1	1-130/130	========/======	1/1	100.00	87.79	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
SAL_XC6773AA_AS.result.fasta	SAL_XC6773AA_AS_NODE_15_length_91759_cov_24.579936	1782	2043	-	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_XC6773AA_AS.result.fasta	SAL_XC6773AA_AS_NODE_15_length_91759_cov_24.579936	79909	80551	+	IncFIB(S)_1	1-643/643	===============	0/0	100.00	100.00	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_XC6793AA_AS.result.fasta	SAL_XC6793AA_AS_NODE_13_length_86210_cov_29.473868	15860	16001	+	IncI1_1_Alpha	1-142/142	===============	0/0	100.00	100.00	plasmidfinder	AP005147	IncI1_1_Alpha_AP005147	
SAL_XC6805AA_AS.result.fasta	SAL_XC6805AA_AS_NODE_24_length_5696_cov_41.369187	2564	2694	-	ColRNAI_1	1-130/130	========/======	1/1	100.00	87.79	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
SAL_XC6810AA_AS.result.fasta	SAL_XC6810AA_AS_NODE_18_length_5697_cov_56.028007	2061	2191	-	ColRNAI_1	1-130/130	========/======	1/1	100.00	87.79	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
SAL_XC6822AA_AS.result.fasta	SAL_XC6822AA_AS_NODE_16_length_91759_cov_26.545818	1782	2043	-	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_XC6822AA_AS.result.fasta	SAL_XC6822AA_AS_NODE_16_length_91759_cov_26.545818	79909	80551	+	IncFIB(S)_1	1-643/643	===============	0/0	100.00	100.00	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_XC6827AA_AS.result.fasta	SAL_XC6827AA_AS_NODE_25_length_5696_cov_43.516789	246	376	-	ColRNAI_1	1-130/130	========/======	1/1	100.00	87.79	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
SAL_XC8297AA_AS.result.fasta	SAL_XC8297AA_AS_NODE_26_length_24561_cov_15.255054	14766	15323	-	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_XC8298AA_AS.result.fasta	SAL_XC8298AA_AS_NODE_28_length_24554_cov_15.453883	9239	9796	+	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_XC8300AA_AS.result.fasta	SAL_XC8300AA_AS_NODE_29_length_24561_cov_15.129819	14766	15323	-	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_XC8334AA_AS.result.fasta	SAL_XC8334AA_AS_NODE_14_length_97302_cov_15.014942	14766	15323	-	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_XC8335AA_AS.result.fasta	SAL_XC8335AA_AS_NODE_28_length_24561_cov_14.828559	14766	15323	-	IncFIB(K)_1_Kpn3	3-560/560	===============	0/0	99.64	82.80	plasmidfinder	JN233704	IncFIB(K)_1_Kpn3_JN233704	
SAL_YC0756AA_AS.result.fasta	SAL_YC0756AA_AS_NODE_12_length_84634_cov_16.378489	9716	10358	-	IncFIB(S)_1	1-643/643	===============	0/0	100.00	98.91	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_YC0756AA_AS.result.fasta	SAL_YC0756AA_AS_NODE_12_length_84634_cov_16.378489	82447	82708	+	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_YC0756AA_AS.result.fasta	SAL_YC0756AA_AS_NODE_19_length_3736_cov_122.136326	3379	3509	-	ColRNAI_1	1-130/130	========/======	1/1	100.00	87.79	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
SAL_YC0765AA_AS.result.fasta	SAL_YC0765AA_AS_NODE_23_length_5696_cov_37.151015	5345	5475	-	ColRNAI_1	1-130/130	========/======	1/1	100.00	87.79	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
SAL_YC0807AA_AS.result.fasta	SAL_YC0807AA_AS_NODE_12_length_84634_cov_17.613760	9716	10358	-	IncFIB(S)_1	1-643/643	===============	0/0	100.00	98.91	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_YC0807AA_AS.result.fasta	SAL_YC0807AA_AS_NODE_12_length_84634_cov_17.613760	82447	82708	+	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_YC0807AA_AS.result.fasta	SAL_YC0807AA_AS_NODE_22_length_3736_cov_108.674979	3431	3561	-	ColRNAI_1	1-130/130	========/======	1/1	100.00	87.79	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
SAL_YC0819AA_AS.result.fasta	SAL_YC0819AA_AS_NODE_11_length_84637_cov_19.604544	1927	2188	-	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_YC0819AA_AS.result.fasta	SAL_YC0819AA_AS_NODE_11_length_84637_cov_19.604544	74280	74922	+	IncFIB(S)_1	1-643/643	===============	0/0	100.00	98.91	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_YC0819AA_AS.result.fasta	SAL_YC0819AA_AS_NODE_18_length_3749_cov_131.831861	3024	3154	-	ColRNAI_1	1-130/130	========/======	1/1	100.00	87.79	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
SAL_YC0836AA_AS.result.fasta	SAL_YC0836AA_AS_NODE_11_length_84637_cov_20.181990	1927	2188	-	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_YC0836AA_AS.result.fasta	SAL_YC0836AA_AS_NODE_11_length_84637_cov_20.181990	74280	74922	+	IncFIB(S)_1	1-643/643	===============	0/0	100.00	98.91	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_YC0836AA_AS.result.fasta	SAL_YC0836AA_AS_NODE_20_length_3736_cov_126.538376	239	369	-	ColRNAI_1	1-130/130	========/======	1/1	100.00	87.79	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
SAL_YC0838AA_AS.result.fasta	SAL_YC0838AA_AS_NODE_13_length_95810_cov_26.539709	15971	16112	+	IncI1_1_Alpha	1-142/142	===============	0/0	100.00	99.30	plasmidfinder	AP005147	IncI1_1_Alpha_AP005147	
SAL_YC0844AA_AS.result.fasta	SAL_YC0844AA_AS_NODE_13_length_95059_cov_30.648243	15864	16005	+	IncI1_1_Alpha	1-142/142	===============	0/0	100.00	99.30	plasmidfinder	AP005147	IncI1_1_Alpha_AP005147	
SAL_YC0848AA_AS.result.fasta	SAL_YC0848AA_AS_NODE_16_length_95704_cov_28.275673	79593	79734	-	IncI1_1_Alpha	1-142/142	===============	0/0	100.00	99.30	plasmidfinder	AP005147	IncI1_1_Alpha_AP005147	
SAL_YC0865AA_AS.result.fasta	SAL_YC0865AA_AS_NODE_16_length_3736_cov_113.382100	1844	1974	-	ColRNAI_1	1-130/130	========/======	1/1	100.00	87.79	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
SAL_YC0865AA_AS.result.fasta	SAL_YC0865AA_AS_NODE_9_length_84560_cov_20.608127	1927	2188	-	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_YC0865AA_AS.result.fasta	SAL_YC0865AA_AS_NODE_9_length_84560_cov_20.608127	74203	74845	+	IncFIB(S)_1	1-643/643	===============	0/0	100.00	98.91	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_YC0881AA_AS.result.fasta	SAL_YC0881AA_AS_NODE_12_length_84560_cov_17.376559	1927	2188	-	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_YC0881AA_AS.result.fasta	SAL_YC0881AA_AS_NODE_12_length_84560_cov_17.376559	74203	74845	+	IncFIB(S)_1	1-643/643	===============	0/0	100.00	98.91	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_YC0881AA_AS.result.fasta	SAL_YC0881AA_AS_NODE_22_length_3736_cov_132.846772	3372	3502	-	ColRNAI_1	1-130/130	========/======	1/1	100.00	87.79	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
SAL_YC0894AA_AS.result.fasta	SAL_YC0894AA_AS_NODE_12_length_84560_cov_17.780275	1927	2188	-	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_YC0894AA_AS.result.fasta	SAL_YC0894AA_AS_NODE_12_length_84560_cov_17.780275	74203	74845	+	IncFIB(S)_1	1-643/643	===============	0/0	100.00	98.91	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_YC0894AA_AS.result.fasta	SAL_YC0894AA_AS_NODE_21_length_3736_cov_122.413134	1669	1799	+	ColRNAI_1	1-130/130	========/======	1/1	100.00	87.79	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
SAL_YC0898AA_AS.result.fasta	SAL_YC0898AA_AS_NODE_12_length_84637_cov_18.574618	1927	2188	-	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_YC0898AA_AS.result.fasta	SAL_YC0898AA_AS_NODE_12_length_84637_cov_18.574618	74280	74922	+	IncFIB(S)_1	1-643/643	===============	0/0	100.00	98.91	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_YC0898AA_AS.result.fasta	SAL_YC0898AA_AS_NODE_21_length_3736_cov_119.150457	2840	2970	+	ColRNAI_1	1-130/130	========/======	1/1	100.00	87.79	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
SAL_YC0915AA_AS.result.fasta	SAL_YC0915AA_AS_NODE_13_length_95596_cov_27.663147	79592	79733	-	IncI1_1_Alpha	1-142/142	===============	0/0	100.00	99.30	plasmidfinder	AP005147	IncI1_1_Alpha_AP005147	
SAL_YC0966AA_AS.result.fasta	SAL_YC0966AA_AS_NODE_10_length_84560_cov_20.190139	9716	10358	-	IncFIB(S)_1	1-643/643	===============	0/0	100.00	98.91	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_YC0966AA_AS.result.fasta	SAL_YC0966AA_AS_NODE_10_length_84560_cov_20.190139	82373	82634	+	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_YC0966AA_AS.result.fasta	SAL_YC0966AA_AS_NODE_18_length_3736_cov_113.497922	1761	1891	+	ColRNAI_1	1-130/130	========/======	1/1	100.00	87.79	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
SAL_YC2669AA_AS.result.fasta	SAL_YC2669AA_AS_NODE_11_length_87782_cov_31.562775	15196	15337	+	IncI1_1_Alpha	1-142/142	===============	0/0	100.00	99.30	plasmidfinder	AP005147	IncI1_1_Alpha_AP005147	
SAL_YC2677AA_AS.result.fasta	SAL_YC2677AA_AS_NODE_31_length_6865_cov_114.949392	6602	6732	-	ColRNAI_1	1-130/130	========/======	1/1	100.00	87.79	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
SAL_YC2677AA_AS.result.fasta	SAL_YC2677AA_AS_NODE_37_length_3877_cov_55.630400	1667	1820	+	Col156_1	1-154/154	===============	0/0	100.00	94.81	plasmidfinder	NC_009781	Col156_1__NC_009781	
SAL_YC2677AA_AS.result.fasta	SAL_YC2677AA_AS_NODE_38_length_3809_cov_103.894622	134	264	+	ColRNAI_1	1-130/130	========/======	1/1	100.00	89.31	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
SAL_YC2677AA_AS.result.fasta	SAL_YC2677AA_AS_NODE_43_length_2829_cov_152.689859	733	846	+	Col440I_1	1-114/114	===============	0/0	100.00	91.23	plasmidfinder	CP023920.1	Col440I_1__CP023920.1	
SAL_YC2690AA_AS.result.fasta	SAL_YC2690AA_AS_NODE_14_length_84470_cov_30.857368	68479	68620	-	IncI1_1_Alpha	1-142/142	===============	0/0	100.00	99.30	plasmidfinder	AP005147	IncI1_1_Alpha_AP005147	
