#FILE	SEQUENCE	START	END	STRAND	GENE	COVERAGE	COVERAGE_MAP	GAPS	%COVERAGE	%IDENTITY	DATABASE	ACCESSION	PRODUCT	RESISTANCE
SAL_UC6671AA_AS.result.fasta.gz	SAL_UC6671AA_AS_NODE_18_length_53605_cov_29.013538	3669	4202	-	IncFII(p96A)_1	1-534/534	===============	0/0	100.00	99.81	plasmidfinder	JQ418521	IncFII(p96A)_1__JQ418521	
SAL_UC6671AA_AS.result.fasta.gz	SAL_UC6671AA_AS_NODE_18_length_53605_cov_29.013538	4196	4448	-	IncFII(Cf)_1	6-258/258	===============	0/0	98.06	88.93	plasmidfinder	CP056911	IncFII(Cf)_1__CP056911	
SAL_UC6674AA_AS.result.fasta.gz	SAL_UC6674AA_AS_NODE_11_length_147617_cov_16.377456	64312	64731	-	IncHI1A_1	1-420/420	===============	0/0	100.00	99.76	plasmidfinder	AF250878	IncHI1A_1__AF250878	
SAL_UC6674AA_AS.result.fasta.gz	SAL_UC6674AA_AS_NODE_11_length_147617_cov_16.377456	77808	78347	+	IncHI1B(R27)_1_R27	1-540/540	===============	0/0	100.00	100.00	plasmidfinder	AF250878	IncHI1B(R27)_1_R27_AF250878	
SAL_UC6674AA_AS.result.fasta.gz	SAL_UC6674AA_AS_NODE_15_length_30501_cov_15.727003	29563	29950	-	IncFIA(HI1)_1	1-388/388	===============	0/0	100.00	100.00	plasmidfinder	AF250878	IncFIA(HI1)_1__AF250878	
SAL_UC6680AA_AS.result.fasta.gz	SAL_UC6680AA_AS_NODE_16_length_53616_cov_28.523940	17299	17551	+	IncFII(Cf)_1	6-258/258	===============	0/0	98.06	88.93	plasmidfinder	CP056911	IncFII(Cf)_1__CP056911	
SAL_UC6680AA_AS.result.fasta.gz	SAL_UC6680AA_AS_NODE_16_length_53616_cov_28.523940	17545	18078	+	IncFII(p96A)_1	1-534/534	===============	0/0	100.00	99.81	plasmidfinder	JQ418521	IncFII(p96A)_1__JQ418521	
SAL_UC6681AA_AS.result.fasta.gz	SAL_UC6681AA_AS_NODE_13_length_91753_cov_23.618862	1319	1759	-	IncFII(pAR0022)_1	1-441/442	===============	0/0	99.77	85.03	plasmidfinder	CP024882	IncFII(pAR0022)_1__CP024882	
SAL_UC6681AA_AS.result.fasta.gz	SAL_UC6681AA_AS_NODE_13_length_91753_cov_23.618862	1782	2043	-	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_UC6681AA_AS.result.fasta.gz	SAL_UC6681AA_AS_NODE_13_length_91753_cov_23.618862	79903	80545	+	IncFIB(S)_1	1-643/643	===============	0/0	100.00	100.00	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_UC6686AA_AS.result.fasta.gz	SAL_UC6686AA_AS_NODE_14_length_112664_cov_21.426766	76922	77178	+	IncFII(p14)_1	1-261/262	========/======	3/4	98.09	87.74	plasmidfinder	JQ418538	IncFII(p14)_1__JQ418538	
SAL_UC6686AA_AS.result.fasta.gz	SAL_UC6686AA_AS_NODE_14_length_112664_cov_21.426766	77430	77874	+	IncFII(SARC14)_1	1-445/445	===============	0/0	100.00	94.38	plasmidfinder	JQ418540	IncFII(SARC14)_1__JQ418540	
SAL_UC6686AA_AS.result.fasta.gz	SAL_UC6686AA_AS_NODE_14_length_112664_cov_21.426766	86875	87517	-	IncFIB(S)_1	1-643/643	===============	0/0	100.00	99.07	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_UC6686AA_AS.result.fasta.gz	SAL_UC6686AA_AS_NODE_51_length_5705_cov_91.790606	2414	2544	-	ColRNAI_1	1-130/130	========/======	1/1	100.00	90.08	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
SAL_UC6686AA_AS.result.fasta.gz	SAL_UC6686AA_AS_NODE_58_length_4413_cov_57.341811	3657	3787	-	ColRNAI_1	1-130/130	========/======	1/1	100.00	89.31	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
SAL_UC6687AA_AS.result.fasta.gz	SAL_UC6687AA_AS_NODE_21_length_86447_cov_26.272335	41898	42154	+	IncFII(p14)_1	1-261/262	========/======	3/4	98.09	87.74	plasmidfinder	JQ418538	IncFII(p14)_1__JQ418538	
SAL_UC6687AA_AS.result.fasta.gz	SAL_UC6687AA_AS_NODE_21_length_86447_cov_26.272335	42406	42850	+	IncFII(SARC14)_1	1-445/445	===============	0/0	100.00	94.38	plasmidfinder	JQ418540	IncFII(SARC14)_1__JQ418540	
SAL_UC6687AA_AS.result.fasta.gz	SAL_UC6687AA_AS_NODE_21_length_86447_cov_26.272335	51850	52492	-	IncFIB(S)_1	1-643/643	===============	0/0	100.00	99.07	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_UC6687AA_AS.result.fasta.gz	SAL_UC6687AA_AS_NODE_45_length_5705_cov_75.090714	2053	2183	-	ColRNAI_1	1-130/130	========/======	1/1	100.00	88.55	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
SAL_UC6688AA_AS.result.fasta.gz	SAL_UC6688AA_AS_NODE_21_length_86446_cov_26.585120	33956	34598	+	IncFIB(S)_1	1-643/643	===============	0/0	100.00	99.07	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_UC6688AA_AS.result.fasta.gz	SAL_UC6688AA_AS_NODE_21_length_86446_cov_26.585120	43598	44042	-	IncFII(SARC14)_1	1-445/445	===============	0/0	100.00	94.38	plasmidfinder	JQ418540	IncFII(SARC14)_1__JQ418540	
SAL_UC6688AA_AS.result.fasta.gz	SAL_UC6688AA_AS_NODE_21_length_86446_cov_26.585120	44294	44550	-	IncFII(p14)_1	1-261/262	========/======	3/4	98.09	87.74	plasmidfinder	JQ418538	IncFII(p14)_1__JQ418538	
SAL_UC6688AA_AS.result.fasta.gz	SAL_UC6688AA_AS_NODE_43_length_5705_cov_80.622087	2039	2169	+	ColRNAI_1	1-130/130	========/======	1/1	100.00	88.55	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
SAL_UC6689AA_AS.result.fasta.gz	SAL_UC6689AA_AS_NODE_24_length_4784_cov_63.931501	212	342	+	Col(pHAD28)_1	1-131/131	===============	0/0	100.00	93.13	plasmidfinder	KU674895	Col(pHAD28)_1__KU674895	
SAL_UC6689AA_AS.result.fasta.gz	SAL_UC6689AA_AS_NODE_24_length_4784_cov_63.931501	4008	4290	+	Col440II_1	2-281/282	========/======	1/3	99.29	82.33	plasmidfinder	CP023921	Col440II_1__CP023921	
SAL_UC6692AA_AS.result.fasta.gz	SAL_UC6692AA_AS_NODE_20_length_82682_cov_26.300260	50936	51192	+	IncFII(p14)_1	1-261/262	========/======	3/4	98.09	87.74	plasmidfinder	JQ418538	IncFII(p14)_1__JQ418538	
SAL_UC6692AA_AS.result.fasta.gz	SAL_UC6692AA_AS_NODE_20_length_82682_cov_26.300260	51444	51888	+	IncFII(SARC14)_1	1-445/445	===============	0/0	100.00	94.61	plasmidfinder	JQ418540	IncFII(SARC14)_1__JQ418540	
SAL_UC6692AA_AS.result.fasta.gz	SAL_UC6692AA_AS_NODE_20_length_82682_cov_26.300260	60889	61531	-	IncFIB(S)_1	1-643/643	===============	0/0	100.00	99.07	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_UC6692AA_AS.result.fasta.gz	SAL_UC6692AA_AS_NODE_68_length_2106_cov_319.758969	1191	1383	+	ColpVC_1	1-193/193	===============	0/0	100.00	97.93	plasmidfinder	JX133088	ColpVC_1__JX133088	
SAL_UC6694AA_AS.result.fasta.gz	SAL_UC6694AA_AS_NODE_26_length_2829_cov_143.226129	1431	1561	-	Col(pHAD28)_1	1-131/131	===============	0/0	100.00	100.00	plasmidfinder	KU674895	Col(pHAD28)_1__KU674895	
SAL_UC6694AA_AS.result.fasta.gz	SAL_UC6694AA_AS_NODE_27_length_2689_cov_102.780640	2392	2522	+	Col(pHAD28)_1	1-131/131	===============	0/0	100.00	93.13	plasmidfinder	KU674895	Col(pHAD28)_1__KU674895	
SAL_UC6749AA_AS.result.fasta.gz	SAL_UC6749AA_AS_NODE_23_length_4227_cov_122.645366	3972	4084	-	Col(pHAD28)_1	19-131/131	..=============	0/0	86.26	91.15	plasmidfinder	KU674895	Col(pHAD28)_1__KU674895	
SAL_UC6755AA_AS.result.fasta.gz	SAL_UC6755AA_AS_NODE_19_length_53615_cov_27.702195	25514	26047	-	IncFII(p96A)_1	1-534/534	===============	0/0	100.00	99.81	plasmidfinder	JQ418521	IncFII(p96A)_1__JQ418521	
SAL_UC6755AA_AS.result.fasta.gz	SAL_UC6755AA_AS_NODE_19_length_53615_cov_27.702195	26041	26293	-	IncFII(Cf)_1	6-258/258	===============	0/0	98.06	88.93	plasmidfinder	CP056911	IncFII(Cf)_1__CP056911	
SAL_UC6756AA_AS.result.fasta.gz	SAL_UC6756AA_AS_NODE_17_length_53615_cov_28.159232	25514	26047	-	IncFII(p96A)_1	1-534/534	===============	0/0	100.00	99.81	plasmidfinder	JQ418521	IncFII(p96A)_1__JQ418521	
SAL_UC6756AA_AS.result.fasta.gz	SAL_UC6756AA_AS_NODE_17_length_53615_cov_28.159232	26041	26293	-	IncFII(Cf)_1	6-258/258	===============	0/0	98.06	88.93	plasmidfinder	CP056911	IncFII(Cf)_1__CP056911	
SAL_UC6765AA_AS.result.fasta.gz	SAL_UC6765AA_AS_NODE_15_length_112664_cov_21.692235	25148	25790	+	IncFIB(S)_1	1-643/643	===============	0/0	100.00	99.07	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_UC6765AA_AS.result.fasta.gz	SAL_UC6765AA_AS_NODE_15_length_112664_cov_21.692235	34791	35235	-	IncFII(SARC14)_1	1-445/445	===============	0/0	100.00	94.38	plasmidfinder	JQ418540	IncFII(SARC14)_1__JQ418540	
SAL_UC6765AA_AS.result.fasta.gz	SAL_UC6765AA_AS_NODE_15_length_112664_cov_21.692235	35487	35743	-	IncFII(p14)_1	1-261/262	========/======	3/4	98.09	87.74	plasmidfinder	JQ418538	IncFII(p14)_1__JQ418538	
SAL_UC6765AA_AS.result.fasta.gz	SAL_UC6765AA_AS_NODE_45_length_9105_cov_47.281689	2873	3049	+	ColE10_1	1-177/177	===============	0/0	100.00	81.36	plasmidfinder	X01654	ColE10_1__X01654	
SAL_UC6765AA_AS.result.fasta.gz	SAL_UC6765AA_AS_NODE_51_length_5788_cov_57.997350	4498	4628	-	ColRNAI_1	1-130/130	========/======	1/1	100.00	88.55	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
SAL_UC6776AA_AS.result.fasta.gz	SAL_UC6776AA_AS_NODE_16_length_113168_cov_21.574960	76922	77178	+	IncFII(p14)_1	1-261/262	========/======	3/4	98.09	87.74	plasmidfinder	JQ418538	IncFII(p14)_1__JQ418538	
SAL_UC6776AA_AS.result.fasta.gz	SAL_UC6776AA_AS_NODE_16_length_113168_cov_21.574960	77430	77874	+	IncFII(SARC14)_1	1-445/445	===============	0/0	100.00	94.38	plasmidfinder	JQ418540	IncFII(SARC14)_1__JQ418540	
SAL_UC6776AA_AS.result.fasta.gz	SAL_UC6776AA_AS_NODE_16_length_113168_cov_21.574960	86875	87517	-	IncFIB(S)_1	1-643/643	===============	0/0	100.00	99.07	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_UC6776AA_AS.result.fasta.gz	SAL_UC6776AA_AS_NODE_58_length_4976_cov_76.996907	3107	3389	+	Col440II_1	2-281/282	========/======	1/3	99.29	83.39	plasmidfinder	CP023921	Col440II_1__CP023921	
SAL_UC6776AA_AS.result.fasta.gz	SAL_UC6776AA_AS_NODE_58_length_4976_cov_76.996907	3973	4101	+	Col(pHAD28)_1	1-129/131	===============	0/0	98.47	86.05	plasmidfinder	KU674895	Col(pHAD28)_1__KU674895	
SAL_UC6781AA_AS.result.fasta.gz	SAL_UC6781AA_AS_NODE_20_length_86447_cov_25.877572	33957	34599	+	IncFIB(S)_1	1-643/643	===============	0/0	100.00	99.07	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_UC6781AA_AS.result.fasta.gz	SAL_UC6781AA_AS_NODE_20_length_86447_cov_25.877572	43599	44043	-	IncFII(SARC14)_1	1-445/445	===============	0/0	100.00	94.38	plasmidfinder	JQ418540	IncFII(SARC14)_1__JQ418540	
SAL_UC6781AA_AS.result.fasta.gz	SAL_UC6781AA_AS_NODE_20_length_86447_cov_25.877572	44295	44551	-	IncFII(p14)_1	1-261/262	========/======	3/4	98.09	87.74	plasmidfinder	JQ418538	IncFII(p14)_1__JQ418538	
SAL_UC6781AA_AS.result.fasta.gz	SAL_UC6781AA_AS_NODE_55_length_3108_cov_142.781617	12	142	-	ColRNAI_1	1-130/130	========/======	1/1	100.00	87.79	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
SAL_UC6781AA_AS.result.fasta.gz	SAL_UC6781AA_AS_NODE_56_length_2813_cov_63.232688	2698	2810	-	Col(pHAD28)_1	19-131/131	..=============	0/0	86.26	90.27	plasmidfinder	KU674895	Col(pHAD28)_1__KU674895	
SAL_UC6781AA_AS.result.fasta.gz	SAL_UC6781AA_AS_NODE_58_length_2724_cov_79.268387	2609	2721	-	Col(pHAD28)_1	19-131/131	..=============	0/0	86.26	90.27	plasmidfinder	KU674895	Col(pHAD28)_1__KU674895	
SAL_UC6782AA_AS.result.fasta.gz	SAL_UC6782AA_AS_NODE_32_length_53614_cov_32.762110	43355	43888	-	IncFII(p96A)_1	1-534/534	===============	0/0	100.00	99.81	plasmidfinder	JQ418521	IncFII(p96A)_1__JQ418521	
SAL_UC6782AA_AS.result.fasta.gz	SAL_UC6782AA_AS_NODE_32_length_53614_cov_32.762110	43882	44134	-	IncFII(Cf)_1	6-258/258	===============	0/0	98.06	88.93	plasmidfinder	CP056911	IncFII(Cf)_1__CP056911	
SAL_UC6788AA_AS.result.fasta.gz	SAL_UC6788AA_AS_NODE_15_length_53614_cov_29.417840	6118	6651	-	IncFII(p96A)_1	1-534/534	===============	0/0	100.00	99.81	plasmidfinder	JQ418521	IncFII(p96A)_1__JQ418521	
SAL_UC6788AA_AS.result.fasta.gz	SAL_UC6788AA_AS_NODE_15_length_53614_cov_29.417840	6645	6897	-	IncFII(Cf)_1	6-258/258	===============	0/0	98.06	88.93	plasmidfinder	CP056911	IncFII(Cf)_1__CP056911	
SAL_UC6794AA_AS.result.fasta.gz	SAL_UC6794AA_AS_NODE_14_length_56378_cov_18.798030	1464	1904	-	IncFII(pAR0022)_1	1-441/442	===============	0/0	99.77	85.03	plasmidfinder	CP024882	IncFII(pAR0022)_1__CP024882	
SAL_UC6794AA_AS.result.fasta.gz	SAL_UC6794AA_AS_NODE_14_length_56378_cov_18.798030	1927	2188	-	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_UC6794AA_AS.result.fasta.gz	SAL_UC6794AA_AS_NODE_14_length_56378_cov_18.798030	46021	46663	+	IncFIB(S)_1	1-643/643	===============	0/0	100.00	98.91	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_UC6794AA_AS.result.fasta.gz	SAL_UC6794AA_AS_NODE_21_length_3384_cov_113.375806	2208	2335	+	ColRNAI_1	1-128/130	===============	0/0	98.46	89.06	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
SAL_UC6796AA_AS.result.fasta.gz	SAL_UC6796AA_AS_NODE_18_length_87708_cov_27.572316	24728	25370	+	IncFIB(S)_1	1-643/643	===============	0/0	100.00	99.07	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_UC6796AA_AS.result.fasta.gz	SAL_UC6796AA_AS_NODE_18_length_87708_cov_27.572316	34371	34815	-	IncFII(SARC14)_1	1-445/445	===============	0/0	100.00	94.61	plasmidfinder	JQ418540	IncFII(SARC14)_1__JQ418540	
SAL_UC6796AA_AS.result.fasta.gz	SAL_UC6796AA_AS_NODE_18_length_87708_cov_27.572316	35067	35323	-	IncFII(p14)_1	1-261/262	========/======	3/4	98.09	87.74	plasmidfinder	JQ418538	IncFII(p14)_1__JQ418538	
SAL_UC6796AA_AS.result.fasta.gz	SAL_UC6796AA_AS_NODE_58_length_2471_cov_289.613481	1443	1635	+	ColpVC_1	1-193/193	===============	0/0	100.00	95.86	plasmidfinder	JX133088	ColpVC_1__JX133088	
SAL_UC6797AA_AS.result.fasta.gz	SAL_UC6797AA_AS_NODE_14_length_56378_cov_18.490676	1464	1904	-	IncFII(pAR0022)_1	1-441/442	===============	0/0	99.77	85.03	plasmidfinder	CP024882	IncFII(pAR0022)_1__CP024882	
SAL_UC6797AA_AS.result.fasta.gz	SAL_UC6797AA_AS_NODE_14_length_56378_cov_18.490676	1927	2188	-	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_UC6797AA_AS.result.fasta.gz	SAL_UC6797AA_AS_NODE_14_length_56378_cov_18.490676	46021	46663	+	IncFIB(S)_1	1-643/643	===============	0/0	100.00	98.91	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_UC6798AA_AS.result.fasta.gz	SAL_UC6798AA_AS_NODE_63_length_2822_cov_138.144127	2589	2781	+	ColpVC_1	1-193/193	===============	0/0	100.00	85.49	plasmidfinder	JX133088	ColpVC_1__JX133088	
SAL_UC6812AA_AS.result.fasta.gz	SAL_UC6812AA_AS_NODE_67_length_2776_cov_176.741034	2482	2674	-	ColpVC_1	1-193/193	===============	0/0	100.00	85.49	plasmidfinder	JX133088	ColpVC_1__JX133088	
SAL_VB0069AA_AS.result.fasta.gz	SAL_VB0069AA_AS_NODE_17_length_5813_cov_255.721069	579	709	+	ColRNAI_1	1-130/130	========/======	1/1	100.00	90.84	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
SAL_VB0071AA_AS.result.fasta.gz	SAL_VB0071AA_AS_NODE_22_length_6189_cov_168.430386	331	459	-	Col(pHAD28)_1	1-129/131	===============	0/0	98.47	91.47	plasmidfinder	KU674895	Col(pHAD28)_1__KU674895	
SAL_VB0071AA_AS.result.fasta.gz	SAL_VB0071AA_AS_NODE_26_length_2829_cov_211.995929	249	379	+	Col(pHAD28)_1	1-131/131	===============	0/0	100.00	100.00	plasmidfinder	KU674895	Col(pHAD28)_1__KU674895	
SAL_VB0072AA_AS.result.fasta.gz	SAL_VB0072AA_AS_NODE_41_length_4962_cov_4.200827	341	602	-	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_VB0072AA_AS.result.fasta.gz	SAL_VB0072AA_AS_NODE_66_length_1477_cov_4.839259	275	917	-	IncFIB(S)_1	1-643/643	===============	0/0	100.00	100.00	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_VB0492AA_AS.result.fasta.gz	SAL_VB0492AA_AS_NODE_16_length_93831_cov_17.991740	48442	49084	+	IncFIB(S)_1	1-643/643	===============	0/0	100.00	100.00	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_VB0492AA_AS.result.fasta.gz	SAL_VB0492AA_AS_NODE_16_length_93831_cov_17.991740	63705	64145	-	IncFII(pAR0022)_1	1-441/442	===============	0/0	99.77	85.03	plasmidfinder	CP024882	IncFII(pAR0022)_1__CP024882	
SAL_VB0492AA_AS.result.fasta.gz	SAL_VB0492AA_AS_NODE_16_length_93831_cov_17.991740	64168	64429	-	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_VB0492AA_AS.result.fasta.gz	SAL_VB0492AA_AS_NODE_30_length_29714_cov_42.278805	1214	1587	+	IncX4_1	1-374/374	===============	0/0	100.00	100.00	plasmidfinder	CP002895	IncX4_1__CP002895	
SAL_VB0492AA_AS.result.fasta.gz	SAL_VB0492AA_AS_NODE_38_length_7565_cov_45.742269	1320	1833	-	IncN_1	1-514/514	===============	0/0	100.00	100.00	plasmidfinder	AY046276	IncN_1__AY046276	
SAL_VB0493AA_AS.result.fasta.gz	SAL_VB0493AA_AS_NODE_13_length_50948_cov_19.053875	40591	41233	+	IncFIB(S)_1	1-643/643	===============	0/0	100.00	98.91	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_VB0493AA_AS.result.fasta.gz	SAL_VB0493AA_AS_NODE_18_length_5631_cov_19.001453	3444	3705	+	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_VB0493AA_AS.result.fasta.gz	SAL_VB0493AA_AS_NODE_18_length_5631_cov_19.001453	3728	4168	+	IncFII(pAR0022)_1	1-441/442	===============	0/0	99.77	85.03	plasmidfinder	CP024882	IncFII(pAR0022)_1__CP024882	
SAL_VB0497AA_AS.result.fasta.gz	SAL_VB0497AA_AS_NODE_15_length_94253_cov_29.042071	71178	71439	+	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_VB0497AA_AS.result.fasta.gz	SAL_VB0497AA_AS_NODE_15_length_94253_cov_29.042071	71462	71902	+	IncFII(pAR0022)_1	1-441/442	===============	0/0	99.77	85.03	plasmidfinder	CP024882	IncFII(pAR0022)_1__CP024882	
SAL_VB0497AA_AS.result.fasta.gz	SAL_VB0497AA_AS_NODE_15_length_94253_cov_29.042071	86524	87166	-	IncFIB(S)_1	1-643/643	===============	0/0	100.00	100.00	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_VB0502AA_AS.result.fasta.gz	SAL_VB0502AA_AS_NODE_16_length_91747_cov_26.549818	1319	1759	-	IncFII(pAR0022)_1	1-441/442	===============	0/0	99.77	85.03	plasmidfinder	CP024882	IncFII(pAR0022)_1__CP024882	
SAL_VB0502AA_AS.result.fasta.gz	SAL_VB0502AA_AS_NODE_16_length_91747_cov_26.549818	1782	2043	-	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_VB0502AA_AS.result.fasta.gz	SAL_VB0502AA_AS_NODE_16_length_91747_cov_26.549818	79897	80539	+	IncFIB(S)_1	1-643/643	===============	0/0	100.00	100.00	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_VB0503AA_AS.result.fasta.gz	SAL_VB0503AA_AS_NODE_13_length_50746_cov_24.294534	40389	41031	+	IncFIB(S)_1	1-643/643	===============	0/0	100.00	98.91	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_VB0503AA_AS.result.fasta.gz	SAL_VB0503AA_AS_NODE_18_length_5620_cov_23.195157	3433	3694	+	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_VB0503AA_AS.result.fasta.gz	SAL_VB0503AA_AS_NODE_18_length_5620_cov_23.195157	3717	4157	+	IncFII(pAR0022)_1	1-441/442	===============	0/0	99.77	85.03	plasmidfinder	CP024882	IncFII(pAR0022)_1__CP024882	
SAL_VB0504AA_AS.result.fasta.gz	SAL_VB0504AA_AS_NODE_13_length_83641_cov_14.895706	9716	10358	-	IncFIB(S)_1	1-643/643	===============	0/0	100.00	98.91	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_VB0504AA_AS.result.fasta.gz	SAL_VB0504AA_AS_NODE_13_length_83641_cov_14.895706	33690	34063	-	IncX1_1	1-374/374	===============	0/0	100.00	98.66	plasmidfinder	EU370913	IncX1_1__EU370913	
SAL_VB0504AA_AS.result.fasta.gz	SAL_VB0504AA_AS_NODE_13_length_83641_cov_14.895706	34710	35052	-	IncX3_1	37-374/374	.=======/======	4/5	90.37	80.17	plasmidfinder	JN247852	IncX3_1__JN247852	
SAL_VB0504AA_AS.result.fasta.gz	SAL_VB0504AA_AS_NODE_19_length_5570_cov_15.102701	3423	3684	+	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_VB0504AA_AS.result.fasta.gz	SAL_VB0504AA_AS_NODE_19_length_5570_cov_15.102701	3707	4147	+	IncFII(pAR0022)_1	1-441/442	===============	0/0	99.77	85.03	plasmidfinder	CP024882	IncFII(pAR0022)_1__CP024882	
SAL_VB0504AA_AS.result.fasta.gz	SAL_VB0504AA_AS_NODE_22_length_3736_cov_354.178443	2367	2497	+	ColRNAI_1	1-130/130	========/======	1/1	100.00	87.79	plasmidfinder	DQ298019	ColRNAI_1__DQ298019	
SAL_VB0505AA_AS.result.fasta.gz	SAL_VB0505AA_AS_NODE_16_length_2829_cov_672.835677	223	353	+	Col(pHAD28)_1	1-131/131	===============	0/0	100.00	100.00	plasmidfinder	KU674895	Col(pHAD28)_1__KU674895	
SAL_VB0511AA_AS.result.fasta.gz	SAL_VB0511AA_AS_NODE_15_length_93830_cov_18.252286	29413	29674	+	IncFII(S)_1	1-262/262	===============	0/0	100.00	100.00	plasmidfinder	CP000858	IncFII(S)_1__CP000858	
SAL_VB0511AA_AS.result.fasta.gz	SAL_VB0511AA_AS_NODE_15_length_93830_cov_18.252286	29697	30137	+	IncFII(pAR0022)_1	1-441/442	===============	0/0	99.77	85.03	plasmidfinder	CP024882	IncFII(pAR0022)_1__CP024882	
SAL_VB0511AA_AS.result.fasta.gz	SAL_VB0511AA_AS_NODE_15_length_93830_cov_18.252286	44759	45401	-	IncFIB(S)_1	1-643/643	===============	0/0	100.00	100.00	plasmidfinder	FN432031	IncFIB(S)_1__FN432031	
SAL_VB2033AA_AS.result.fasta.gz	SAL_VB2033AA_AS_NODE_34_length_2622_cov_639.585170	1833	1961	-	Col(pHAD28)_1	1-129/131	===============	0/0	98.47	96.12	plasmidfinder	KU674895	Col(pHAD28)_1__KU674895	
SAL_VB2033AA_AS.result.fasta.gz	SAL_VB2033AA_AS_NODE_36_length_2289_cov_1114.086494	1364	1494	+	Col(pHAD28)_1	1-131/131	===============	0/0	100.00	93.13	plasmidfinder	KU674895	Col(pHAD28)_1__KU674895	
SAL_VB2034AA_AS.result.fasta.gz	SAL_VB2034AA_AS_NODE_3_length_459664_cov_45.334981	4811	5370	-	IncFIB(pN55391)_1	1-560/560	===============	0/0	100.00	100.00	plasmidfinder	CP016411	IncFIB(pN55391)_1__CP016411	
SAL_VB2035AA_AS.result.fasta.gz	SAL_VB2035AA_AS_NODE_24_length_4342_cov_478.626097	3487	3617	+	Col(pHAD28)_1	1-131/131	===============	0/0	100.00	93.89	plasmidfinder	KU674895	Col(pHAD28)_1__KU674895	
SAL_VB2035AA_AS.result.fasta.gz	SAL_VB2035AA_AS_NODE_25_length_2829_cov_578.303479	313	443	+	Col(pHAD28)_1	1-131/131	===============	0/0	100.00	100.00	plasmidfinder	KU674895	Col(pHAD28)_1__KU674895	
SAL_VB2046AA_AS.result.fasta.gz	SAL_VB2046AA_AS_NODE_43_length_24561_cov_18.023205	9237	9796	+	IncFIB(pN55391)_1	1-560/560	===============	0/0	100.00	100.00	plasmidfinder	CP016411	IncFIB(pN55391)_1__CP016411	
SAL_VB2049AA_AS.result.fasta.gz	SAL_VB2049AA_AS_NODE_20_length_103466_cov_11.337201	37290	38292	-	IncFIB(H89-PhagePlasmid)_1	1-1000/1000	========/======	3/5	99.90	81.87	plasmidfinder	HG530657	IncFIB(H89-PhagePlasmid)_1__HG530657	
SAL_VB2057AA_AS.result.fasta.gz	SAL_VB2057AA_AS_NODE_42_length_24561_cov_35.073627	14766	15325	-	IncFIB(pN55391)_1	1-560/560	===============	0/0	100.00	100.00	plasmidfinder	CP016411	IncFIB(pN55391)_1__CP016411	
